gene_id	baseMean_rna	baseMean_ribo	baseMean_5ut	log2FoldChange_rna	padj_rna	log2FoldChange_ribo	padj_ribo	log2FoldChange_riborna	padj_riborna	log2FoldChange_5ut	pval_5ut	symb	biotype	log2FC_5utrcds
ENSG00000205856.3	0.45590815960957	0	0	2.14133260856285	NA	NA	NA	NA	NA	NA	NA	C22orf42	protein_coding	NA
ENSG00000215115.6	0.45590815960957	0.48040083098837	NA	2.14133260856285	NA	-0.0148843371397796	NA	NA	NA	NA	NA	CXorf49	protein_coding	NA
ENSG00000221867.8	0.45590815960957	0.270666463953657	0	2.14133260856285	NA	1.53508196100872	NA	NA	NA	NA	NA	MAGEA3	protein_coding	NA
ENSG00000223401.2	0.45590815960957	0	0	2.14133260856285	NA	NA	NA	NA	NA	NA	NA	RP11-211G3.2	protein_coding	NA
ENSG00000224440.1	0.45590815960957	0	0	2.14133260856285	NA	NA	NA	NA	NA	NA	NA	CXorf51A	protein_coding	NA
ENSG00000233802.8	0.45590815960957	0.503221928363213	0	2.14133260856285	NA	2.45865080347384	NA	NA	NA	NA	NA	TRIM49D2	protein_coding	NA
ENSG00000237388.2	0.45590815960957	0	0	2.14133260856285	NA	NA	NA	NA	NA	NA	NA	OR4A47	protein_coding	NA
ENSG00000249948.6	0.45590815960957	0	0	2.14133260856285	NA	NA	NA	NA	NA	NA	NA	GBA3	polymorphic_pseudogene	NA
ENSG00000261793.1	0.45590815960957	0	1.00467913112588	2.14133260856285	NA	NA	NA	NA	NA	NA	NA	RP11-350O14.18	protein_coding	NA
ENSG00000268714.3	0.45590815960957	0	0	2.14133260856285	NA	NA	NA	NA	NA	NA	NA	CTD-2287O16.3	protein_coding	NA
ENSG00000277858.1	0.45590815960957	0.249410773723866	NA	2.14133260856285	NA	-1.43279845404289	NA	NA	NA	NA	NA	H2AFB2	protein_coding	NA
ENSG00000279928.1	0.45590815960957	0	NA	2.14133260856285	NA	NA	NA	NA	NA	NA	NA	FO538757.2	protein_coding	NA
ENSG00000235631.1	3.06349119356605	0.712956295397926	0	2.1341517505496	NA	0.926418033646535	NA	NA	NA	NA	NA	RNF148	protein_coding	NA
ENSG00000134489.6	2.37114331654176	0	0	2.1320828189482	NA	NA	NA	NA	NA	NA	NA	HRH4	protein_coding	NA
ENSG00000143001.4	1.32159026682018	0	0	2.11755356433696	NA	NA	NA	NA	NA	NA	NA	TMEM61	protein_coding	NA
ENSG00000012223.12	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	LTF	protein_coding	NA
ENSG00000043462.11	0.444887375286114	0.503221928363213	0	2.10935208967818	NA	2.45865080347384	NA	NA	NA	NA	NA	LCP2	protein_coding	NA
ENSG00000078328.19	0.444887375286114	4.49320262690572	0	2.10935208967818	NA	-0.985845664241694	NA	NA	NA	NA	NA	RBFOX1	protein_coding	NA
ENSG00000080511.3	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	RDH8	protein_coding	NA
ENSG00000095970.16	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	TREM2	protein_coding	NA
ENSG00000099985.3	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	OSM	protein_coding	NA
ENSG00000100012.11	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	SEC14L3	protein_coding	NA
ENSG00000103546.18	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	SLC6A2	protein_coding	NA
ENSG00000108688.11	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	CCL7	protein_coding	NA
ENSG00000111341.9	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	MGP	protein_coding	NA
ENSG00000115138.10	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	POMC	protein_coding	NA
ENSG00000125492.9	0.444887375286114	0.247845366578813	0	2.10935208967818	NA	-1.42823635201586	NA	NA	NA	NA	NA	BARHL1	protein_coding	NA
ENSG00000125571.9	0.444887375286114	0.232555464409556	0	2.10935208967818	NA	1.42444933637285	NA	NA	NA	NA	NA	IL37	protein_coding	NA
ENSG00000132465.10	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	JCHAIN	protein_coding	NA
ENSG00000137462.6	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	TLR2	protein_coding	NA
ENSG00000143452.15	0.444887375286114	0.270666463953657	0	2.10935208967818	NA	1.53508196100872	NA	NA	NA	NA	NA	HORMAD1	protein_coding	NA
ENSG00000143851.15	0.444887375286114	0.465110928819113	0	2.10935208967818	NA	2.35960798092669	NA	NA	NA	NA	NA	PTPN7	protein_coding	NA
ENSG00000145708.10	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	CRHBP	protein_coding	NA
ENSG00000146926.10	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	ASB10	protein_coding	NA
ENSG00000147223.5	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	RIPPLY1	protein_coding	NA
ENSG00000148346.11	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	LCN2	protein_coding	NA
ENSG00000152207.7	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	CYSLTR2	protein_coding	NA
ENSG00000154262.12	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	ABCA6	protein_coding	NA
ENSG00000155622.6	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	XAGE2	protein_coding	NA
ENSG00000156486.7	0.444887375286114	0.232555464409556	0	2.10935208967818	NA	1.42444933637285	NA	NA	NA	NA	NA	KCNS2	protein_coding	NA
ENSG00000162188.5	0.444887375286114	0.232555464409556	0	2.10935208967818	NA	1.42444933637285	NA	NA	NA	NA	NA	GNG3	protein_coding	NA
ENSG00000162723.9	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	SLAMF9	protein_coding	NA
ENSG00000163114.5	0.444887375286114	85.6874038447928	0	2.10935208967818	NA	1.16476017782645	0.0787570938617027	NA	NA	NA	NA	PDHA2	protein_coding	NA
ENSG00000165186.10	0.444887375286114	0.49725614030268	0	2.10935208967818	NA	-2.42957951505775	NA	NA	NA	NA	NA	PTCHD1	protein_coding	NA
ENSG00000171777.15	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	RASGRP4	protein_coding	NA
ENSG00000173040.12	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	EVC2	protein_coding	NA
ENSG00000173156.6	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	RHOD	protein_coding	NA
ENSG00000179914.4	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	ITLN1	protein_coding	NA
ENSG00000182183.14	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	FAM159A	protein_coding	NA
ENSG00000182521.5	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	TBPL2	protein_coding	NA
ENSG00000183019.7	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	MCEMP1	protein_coding	NA
ENSG00000183560.9	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	IZUMO1R	protein_coding	NA
ENSG00000185231.4	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	MC2R	protein_coding	NA
ENSG00000187080.7	0.444887375286114	0	NA	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	OR2AK2	protein_coding	NA
ENSG00000187144.11	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	SPATA21	protein_coding	NA
ENSG00000188396.3	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	TCTEX1D4	protein_coding	NA
ENSG00000196482.16	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	ESRRG	protein_coding	NA
ENSG00000197888.2	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	UGT2B17	protein_coding	NA
ENSG00000204919.1	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	PRR20A	protein_coding	NA
ENSG00000206483.5	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	TXNRD3NB	protein_coding	NA
ENSG00000211796.1	0.444887375286114	0	NA	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	TRAV16	TR_V_gene	NA
ENSG00000212993.4	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	POU5F1B	protein_coding	NA
ENSG00000249481.6	0.444887375286114	0	0	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	SPATS1	protein_coding	NA
ENSG00000264717.5	0.444887375286114	0.503221928363213	0	2.10935208967818	NA	2.45865080347384	NA	NA	NA	NA	NA	CH17-360D5.1	protein_coding	NA
ENSG00000268187.6	0.444887375286114	0.270666463953657	NA	2.10935208967818	NA	1.53508196100872	NA	NA	NA	NA	NA	AC118758.1	protein_coding	NA
ENSG00000283374.1	0.444887375286114	0	13.4780246308009	2.10935208967818	NA	NA	NA	NA	NA	NA	NA	TXNRD3NB	protein_coding	NA
ENSG00000133020.4	1.31056948249673	0.541332927907314	0	2.10455451969495	NA	2.55165211040647	NA	NA	NA	NA	NA	MYH8	protein_coding	NA
ENSG00000163263.6	1.31056948249673	0	0	2.10455451969495	NA	NA	NA	NA	NA	NA	NA	C1orf189	protein_coding	NA
ENSG00000177791.11	1.31056948249673	0.498821547447732	0	2.10455451969495	NA	-2.43355247276298	NA	NA	NA	NA	NA	MYOZ1	protein_coding	NA
ENSG00000206262.8	1.31056948249673	0.465110928819113	0	2.10455451969495	NA	2.35960798092669	NA	NA	NA	NA	NA	FOXL2NB	protein_coding	NA
ENSG00000176302.12	1.29954869817327	0.767922604256337	0	2.09246552534291	NA	-0.936271500636307	NA	NA	NA	NA	NA	FOXR1	protein_coding	NA
ENSG00000101460.12	1.76394249539278	0	0.242724382800878	2.0879230082249	NA	NA	NA	NA	NA	NA	NA	MAP1LC3A	protein_coding	NA
ENSG00000233493.3	3.42069636626333	0	0.276505982723242	2.08375221260685	NA	NA	NA	NA	NA	NA	NA	TMEM238	protein_coding	NA
ENSG00000089472.16	1.28852791384981	0.48040083098837	0	2.08107170199613	NA	-0.0148843371397796	NA	NA	NA	NA	NA	HEPH	protein_coding	NA
ENSG00000151025.9	1.28852791384981	0.270666463953657	0	2.08107170199613	NA	1.53508196100872	NA	NA	NA	NA	NA	GPR158	protein_coding	NA
ENSG00000164744.12	1.28852791384981	1.54777678463374	0	2.08107170199613	NA	4.07458067318624	NA	2.01245301798908	NA	NA	NA	SUN3	protein_coding	NA
ENSG00000205884.2	1.28852791384981	0	NA	2.08107170199613	NA	NA	NA	NA	NA	NA	NA	DEFB136	protein_coding	NA
ENSG00000074771.3	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	NOX3	protein_coding	NA
ENSG00000102524.11	0.433866590962658	0.270666463953657	0	2.07666635762201	NA	1.53508196100872	NA	NA	NA	NA	NA	TNFSF13B	protein_coding	NA
ENSG00000104435.13	0.433866590962658	0.249410773723866	0	2.07666635762201	NA	-1.43279845404289	NA	NA	NA	NA	NA	STMN2	protein_coding	NA
ENSG00000112041.12	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	TULP1	protein_coding	NA
ENSG00000112494.9	0.433866590962658	0.247845366578813	0	2.07666635762201	NA	-1.42823635201586	NA	NA	NA	NA	NA	UNC93A	protein_coding	NA
ENSG00000112761.19	0.433866590962658	0.270666463953657	0	2.07666635762201	NA	1.53508196100872	NA	NA	NA	NA	NA	WISP3	protein_coding	NA
ENSG00000113722.16	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	CDX1	protein_coding	NA
ENSG00000113905.4	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	HRG	protein_coding	NA
ENSG00000122852.14	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	SFTPA1	protein_coding	NA
ENSG00000125498.19	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	KIR2DL1	protein_coding	NA
ENSG00000134216.18	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	CHIA	protein_coding	NA
ENSG00000136634.5	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	IL10	protein_coding	NA
ENSG00000137441.7	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	FGFBP2	protein_coding	NA
ENSG00000139767.8	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	SRRM4	protein_coding	NA
ENSG00000141194.5	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	OR4D1	protein_coding	NA
ENSG00000143365.16	0.433866590962658	0.232555464409556	0	2.07666635762201	NA	1.42444933637285	NA	NA	NA	NA	NA	RORC	protein_coding	NA
ENSG00000144130.11	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	NT5DC4	protein_coding	NA
ENSG00000144820.7	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	ADGRG7	protein_coding	NA
ENSG00000147689.16	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	FAM83A	protein_coding	NA
ENSG00000155897.9	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	ADCY8	protein_coding	NA
ENSG00000161652.12	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	IZUMO2	protein_coding	NA
ENSG00000162543.5	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	UBXN10	protein_coding	NA
ENSG00000167800.9	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	TBX10	protein_coding	NA
ENSG00000167851.13	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	CD300A	protein_coding	NA
ENSG00000169302.14	0.433866590962658	0.503221928363213	0	2.07666635762201	NA	2.45865080347384	NA	NA	NA	NA	NA	STK32A	protein_coding	NA
ENSG00000170289.12	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	CNGB3	protein_coding	NA
ENSG00000172362.2	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	OR5B12	protein_coding	NA
ENSG00000172365.2	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	OR5B2	protein_coding	NA
ENSG00000179046.8	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	TRIML2	protein_coding	NA
ENSG00000179564.3	0.433866590962658	0.249410773723866	0	2.07666635762201	NA	-1.43279845404289	NA	NA	NA	NA	NA	LSMEM2	protein_coding	NA
ENSG00000180061.9	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	TMEM150B	protein_coding	NA
ENSG00000181961.3	0.433866590962658	0	NA	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	OR4A16	protein_coding	NA
ENSG00000182732.16	0.433866590962658	0.270666463953657	0	2.07666635762201	NA	1.53508196100872	NA	NA	NA	NA	NA	RGS6	protein_coding	NA
ENSG00000185294.6	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	SPPL2C	protein_coding	NA
ENSG00000186265.9	0.433866590962658	0.247845366578813	0	2.07666635762201	NA	-1.42823635201586	NA	NA	NA	NA	NA	BTLA	protein_coding	NA
ENSG00000188716.5	0.433866590962658	0	NA	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	DUPD1	protein_coding	NA
ENSG00000189068.9	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	VSTM1	protein_coding	NA
ENSG00000204361.8	0.433866590962658	0.465110928819113	0	2.07666635762201	NA	2.35960798092669	NA	NA	NA	NA	NA	NXPE2	protein_coding	NA
ENSG00000206073.10	0.433866590962658	0.751067294942027	0	2.07666635762201	NA	1.01641217591657	NA	NA	NA	NA	NA	SERPINB4	protein_coding	NA
ENSG00000206150.3	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	RNASE13	protein_coding	NA
ENSG00000214866.7	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	DCDC2C	protein_coding	NA
ENSG00000215343.7	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	ZNF705D	protein_coding	NA
ENSG00000221933.2	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	OR2A25	protein_coding	NA
ENSG00000232258.6	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	TMEM114	protein_coding	NA
ENSG00000239605.8	0.433866590962658	0.503221928363213	0	2.07666635762201	NA	2.45865080347384	NA	NA	NA	NA	NA	C2orf61	protein_coding	NA
ENSG00000243440.6	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	AF165138.7	protein_coding	NA
ENSG00000255713.1	0.433866590962658	0	NA	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	OR4D2	protein_coding	NA
ENSG00000263639.5	0.433866590962658	0.270666463953657	0	2.07666635762201	NA	1.53508196100872	NA	NA	NA	NA	NA	MSMB	protein_coding	NA
ENSG00000283536.1	0.433866590962658	0	0	2.07666635762201	NA	NA	NA	NA	NA	NA	NA	RP11-624J6.2	protein_coding	NA
ENSG00000146955.10	1.74190092674587	0.751067294942027	0	2.07589139046024	NA	1.01641217591657	NA	NA	NA	NA	NA	RAB19	protein_coding	NA
ENSG00000070388.11	8.03119675974084	0.728246197567183	0	2.03003208758	NA	-1.01043182318151	NA	NA	NA	NA	NA	FGF22	protein_coding	NA
ENSG00000124839.12	2.19829315835425	0.232555464409556	0	2.01242138333355	NA	1.42444933637285	NA	NA	NA	NA	NA	RAB17	protein_coding	NA
ENSG00000144045.13	11.2680221834932	1.98566623516253	0.25222744369204	2.01225946390495	NA	0.734526671385157	NA	-1.27723283047016	NA	-9.34030731445374	0.384288576140113	DQX1	protein_coding	NA
ENSG00000257743.8	2.18727237403079	0.249410773723866	0	1.99827059502949	NA	-1.43279845404289	NA	NA	NA	NA	NA	MGAM2	protein_coding	NA
ENSG00000281106.2	2.18727237403079	0	0.948270321511908	1.99827059502949	NA	NA	NA	NA	NA	NA	NA	RP11-327P2.7	protein_coding	NA
ENSG00000139908.14	2.17625158970734	0	0	1.98784335151886	NA	NA	NA	NA	NA	NA	NA	TSSK4	protein_coding	NA
ENSG00000172137.18	2.17625158970734	0.752632702087079	0	1.98784335151886	NA	1.01322887343216	NA	NA	NA	NA	NA	CALB2	protein_coding	NA
ENSG00000175766.11	2.16523080538388	0.48040083098837	0.973838517694453	1.97965643269287	NA	-0.0148843371397796	NA	NA	NA	-0.575149566989677	0.543217892712369	EIF4E1B	protein_coding	-1
ENSG00000125966.9	119.738787402244	8.21743594499958	0	1.95179881611715	2.88791209153594e-08	1.65080230868377	NA	-0.308986791667357	NA	NA	NA	MMP24	protein_coding	NA
ENSG00000155265.10	52.5550880103637	6.40263442447281	0	1.92940492924741	0.00039643727434348	1.71339639143223	NA	-0.235881194802749	NA	NA	NA	GOLGA7B	protein_coding	NA
ENSG00000089199.9	276.130658011937	89.3981434607875	0.276505982723242	1.87743817441209	3.01484291009824e-16	2.4704785576665	1.91056151239806e-09	0.590519460958741	NA	6.78926175342006	1	CHGB	protein_coding	NA
ENSG00000148795.5	3.04193369691795	2.39581085512323	0	1.87457629303515	NA	1.94712857466808	NA	0.139579998495046	NA	NA	NA	CYP17A1	protein_coding	NA
ENSG00000122254.6	3.67917765232497	0	0.276505982723242	1.87101485680272	NA	NA	NA	NA	NA	NA	NA	HS3ST2	protein_coding	NA
ENSG00000269404.6	6.69906978059601	0	0	1.86412036082527	NA	NA	NA	NA	NA	NA	NA	SPIB	protein_coding	NA
ENSG00000177752.14	3.01989212827104	0.481966238133423	0.25222744369204	1.86254302637332	NA	-0.0188453515130443	NA	NA	NA	-7.65088644863738	0.802959077596946	YIPF7	protein_coding	NA
ENSG00000162949.16	3.65713608367806	0	0	1.86154431800215	NA	NA	NA	NA	NA	NA	NA	CAPN13	protein_coding	NA
ENSG00000205085.9	8.65838807482202	0	0	1.85360231254951	NA	NA	NA	NA	NA	NA	NA	FAM71F2	protein_coding	NA
ENSG00000283368.1	8.65838807482202	0	NA	1.85360231254951	NA	NA	NA	NA	NA	NA	NA	AC018638.1	protein_coding	NA
ENSG00000279646.1	2.61860381827994	0	NA	1.83888258497773	NA	NA	NA	NA	NA	NA	NA	AC016577.1	protein_coding	NA
ENSG00000145949.9	5.59441280925715	2.34627919322859	0	1.83563572262767	NA	0.422916366480559	NA	-1.42722400434919	NA	NA	NA	MYLK4	protein_coding	NA
ENSG00000099834.18	1.10465697133885	0	0	1.81608801325515	NA	NA	NA	NA	NA	NA	NA	CDHR5	protein_coding	NA
ENSG00000105697.7	1.10465697133885	0	0	1.81608801325515	NA	NA	NA	NA	NA	NA	NA	HAMP	protein_coding	NA
ENSG00000106823.12	1.10465697133885	0.249410773723866	0	1.81608801325515	NA	-1.43279845404289	NA	NA	NA	NA	NA	ECM2	protein_coding	NA
ENSG00000107447.7	1.10465697133885	0	0	1.81608801325515	NA	NA	NA	NA	NA	NA	NA	DNTT	protein_coding	NA
ENSG00000198822.10	1.10465697133885	0	0	1.81608801325515	NA	NA	NA	NA	NA	NA	NA	GRM3	protein_coding	NA
ENSG00000206181.5	1.10465697133885	0	0	1.81608801325515	NA	NA	NA	NA	NA	NA	NA	TCEB3B	protein_coding	NA
ENSG00000171303.6	5.82285096106075	0.465110928819113	0	1.8094188890429	NA	2.35960798092669	NA	NA	NA	NA	NA	KCNK3	protein_coding	NA
ENSG00000144229.11	1.535988415588	0.498821547447732	0	1.80596348993268	NA	-2.43355247276298	NA	NA	NA	NA	NA	THSD7B	protein_coding	NA
ENSG00000108622.10	1.0936361870154	0.270666463953657	0.553011965446483	1.79601492610806	NA	1.53508196100872	NA	NA	NA	0.428627042516119	0.928813817650589	ICAM2	protein_coding	NA
ENSG00000133321.10	1.0936361870154	0	0	1.79601492610806	NA	NA	NA	NA	NA	NA	NA	RARRES3	protein_coding	NA
ENSG00000136918.7	1.0936361870154	0	0	1.79601492610806	NA	NA	NA	NA	NA	NA	NA	WDR38	protein_coding	NA
ENSG00000166558.10	1.0936361870154	0.247845366578813	NA	1.79601492610806	NA	-1.42823635201586	NA	NA	NA	NA	NA	SLC38A8	protein_coding	NA
ENSG00000104112.8	75.3187748776556	106.488413452952	2.71820685964198	1.79556590569302	0.00049423645754604	2.79617387727825	3.51283135301564e-10	1.02263278133428	NA	0.477242132503696	0.743479214137434	SCG3	protein_coding	-1.60171325190746e-16
ENSG00000197061.4	6.09186895944703	14090.3270639082	0.478886691201535	1.79354913281646	NA	0.253752406008534	0.286426607437304	-1.58371521409133	0.332942013052107	-0.231020192623979	0.909037603273141	HIST1H4C	protein_coding	-0.405881481762892
ENSG00000086991.12	4.15459223386794	0.247845366578813	0	1.79190901260378	NA	-1.42823635201586	NA	NA	NA	NA	NA	NOX4	protein_coding	NA
ENSG00000050628.20	1.92625594125564	0.249410773723866	0.242724382800878	1.78753918828813	NA	-1.43279845404289	NA	NA	NA	9.72315197778073e-06	0.999993233266758	PTGER3	protein_coding	NA
ENSG00000147443.12	1.51394684694109	0	0	1.78655015724939	NA	NA	NA	NA	NA	NA	NA	DOK2	protein_coding	NA
ENSG00000187180.3	1.51394684694109	0	0	1.78655015724939	NA	NA	NA	NA	NA	NA	NA	LCE2C	protein_coding	NA
ENSG00000162039.14	1.91523515693219	0.270666463953657	0	1.78492455003698	NA	1.53508196100872	NA	NA	NA	NA	NA	MEIOB	protein_coding	NA
ENSG00000138152.8	6.67751228394791	1.80651167246633	0	1.78294325771387	NA	-0.323332881815446	NA	-2.12891407453784	NA	NA	NA	BTBD16	protein_coding	NA
ENSG00000101188.4	1.08261540269194	1.02173375889568	0	1.78047111561291	NA	1.63030972622062	NA	-0.135349600443121	NA	NA	NA	NTSR1	protein_coding	NA
ENSG00000121904.17	1.08261540269194	0	0	1.78047111561291	NA	NA	NA	NA	NA	NA	NA	CSMD2	protein_coding	NA
ENSG00000189056.13	1.08261540269194	0.481966238133423	9.23951159786522	1.78047111561291	NA	-0.0188453515130443	NA	NA	NA	-0.0157950970119192	0.929532322767633	RELN	protein_coding	NA
ENSG00000228075.4	1.08261540269194	11.8408378974155	0	1.78047111561291	NA	0.350321235218733	NA	-1.37537840950436	NA	NA	NA	BOD1L2	protein_coding	NA
ENSG00000256188.3	1.08261540269194	0.48040083098837	0	1.78047111561291	NA	-0.0148843371397796	NA	NA	NA	NA	NA	TAS2R30	protein_coding	NA
ENSG00000279644.1	1.08261540269194	0	0	1.78047111561291	NA	NA	NA	NA	NA	NA	NA	AC008074.1	protein_coding	NA
ENSG00000165443.11	10.8100629491689	3.44372403744195	0	1.7722710274745	NA	-0.0188326335655104	NA	-1.77933096628188	NA	NA	NA	PHYHIPL	protein_coding	NA
ENSG00000071909.18	1.07159461836849	0.498821547447732	0	1.76588568672648	NA	-2.43355247276298	NA	NA	NA	NA	NA	MYO3B	protein_coding	NA
ENSG00000101441.4	1.07159461836849	0.232555464409556	0	1.76588568672648	NA	1.42444933637285	NA	NA	NA	NA	NA	CST4	protein_coding	NA
ENSG00000130377.13	1.07159461836849	0	0	1.76588568672648	NA	NA	NA	NA	NA	NA	NA	ACSBG2	protein_coding	NA
ENSG00000170075.8	1.07159461836849	0	0	1.76588568672648	NA	NA	NA	NA	NA	NA	NA	GPR37L1	protein_coding	NA
ENSG00000187546.13	1.07159461836849	0	0	1.76588568672648	NA	NA	NA	NA	NA	NA	NA	AGMO	protein_coding	NA
ENSG00000205517.12	1.07159461836849	0	0	1.76588568672648	NA	NA	NA	NA	NA	NA	NA	RGL3	protein_coding	NA
ENSG00000214842.5	1.07159461836849	0.270666463953657	0	1.76588568672648	NA	1.53508196100872	NA	NA	NA	NA	NA	RAD51AP2	protein_coding	NA
ENSG00000279988.1	1.07159461836849	0.232555464409556	0	1.76588568672648	NA	1.42444933637285	NA	NA	NA	NA	NA	AL022578.1	protein_coding	NA
ENSG00000168032.8	1.06057383404503	0	0	1.75407597978142	NA	NA	NA	NA	NA	NA	NA	ENTPD3	protein_coding	NA
ENSG00000206203.4	1.06057383404503	0.232555464409556	0	1.75407597978142	NA	1.42444933637285	NA	NA	NA	NA	NA	TSSK2	protein_coding	NA
ENSG00000259916.1	1.06057383404503	0	NA	1.75407597978142	NA	NA	NA	NA	NA	NA	NA	RP11-407P15.2	protein_coding	NA
ENSG00000138271.5	5.00925355675509	0	0.503165230232737	1.75073864780239	NA	NA	NA	NA	NA	NA	NA	GPR87	protein_coding	NA
ENSG00000271605.5	2.81397961711317	0.232555464409556	0	1.74163337178399	NA	1.42444933637285	NA	NA	NA	NA	NA	MILR1	protein_coding	NA
ENSG00000215595.1	7.08680215955014	0.520077237677523	0	1.71780915165507	NA	0.075602798953471	NA	NA	NA	NA	NA	C20orf202	protein_coding	NA
